Section,Key,Value
Retired and discontinued,,
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",Ordering Code,FH8068003067403
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",Spec Code,SR3S4
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",Shipping Media,TRAY
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",Stepping,B0
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",MDDS Content IDs,707902
"Intel® Celeron® J4105 Processor (4M Cache, up to 2.50 GHz) FC-BGA15F, Tray",PCN Content IDs,"799685,795943,809472,798961,813833,798998,799148,813820"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G165612
Trade Compliance Information,US HTS,8542310050
