Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
97538,Intel® Core™ m3-7Y32 Processor,Q2'17,2,3.00 GHz,4 MB Intel® Smart Cache,Intel® HD Graphics 615
95449,Intel® Core™ m3-7Y30 Processor,Q3'16,2,2.60 GHz,4 MB Intel® Smart Cache,Intel® HD Graphics 615
