Section,Key,Value
Ordering and Spec Information,,
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",Ordering Code,CM8071504654005
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",Spec Code,SRL6S
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",Stepping,H0
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",MDDS Content IDs,721121
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",PCN Content IDs,"798714,800746,805837,811981"
"Intel® Pentium® Gold G7400TE Processor (6M Cache, 3.00 GHz) FC-LGA16A, Tray",Recommended Customer Price,$79.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G167599
Trade Compliance Information,US HTS,8542310050
