Section,Key,Value
Ordering and Spec Information,,
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",Ordering Code,FH8066802986102
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",Spec Code,SR2Z9
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",Shipping Media,TRAY
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",Stepping,B1
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",MDDS Content IDs,708529
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",PCN Content IDs,"808996,795943,813833,796106,799624,799685,802787,807614,809472"
"Intel® Celeron® Processor J3455 (2M Cache, up to 2.30 GHz) FC-BGA15F, Tray",Recommended Customer Price,$31.00
Retired and discontinued,,
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G154294
Trade Compliance Information,US HTS,8542310050
