Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Processor Base Frequency,Cache,TDP
207906,Intel® Pentium® Processor N6415,Q1'21,4,,1.20 GHz,1.5 MB L2 Cache,6.5 W
195253,Intel® Pentium® Processor N4200E,Q3'19,4,2.50 GHz,1.10 GHz,2 MB,6 W
95592,Intel® Pentium® Processor N4200,Q3'16,4,,1.10 GHz,2 MB L2 Cache,6 W
91830,Intel® Pentium® Processor N3710,Q1'16,4,,1.60 GHz,2 MB L2 Cache,6 W
87261,Intel® Pentium® Processor N3700,Q1'15,4,,1.60 GHz,2 MB L2 Cache,6 W
82105,Intel® Pentium® Processor N3540,Q3'14,4,,2.16 GHz,2 MB L2 Cache,7.5 W
81074,Intel® Pentium® Processor N3530,Q1'14,4,,2.16 GHz,2 MB,7.5 W
79049,Intel® Pentium® Processor N3520,Q4'13,4,,2.17 GHz,2 MB,7.5 W
76751,Intel® Pentium® Processor N3510,Q3'13,4,,2.00 GHz,2 MB,7.5 W
