Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
236774,Intel® Core™ i3 processor 14100,Q1'24,4,4.7 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730
236786,Intel® Core™ i3 processor 14100F,Q1'24,4,4.7 GHz,12 MB Intel® Smart Cache,
236775,Intel® Core™ i3 processor 14100T,Q1'24,4,4.4 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730
