Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
194374,Intel® Core™ i3-9100E Processor,Q2'19,4,3.70 GHz,6 MB,Intel® UHD Graphics 630
194375,Intel® Core™ i3-9100HL Processor,Q2'19,4,2.90 GHz,6 MB,Intel® UHD Graphics 630
194376,Intel® Core™ i3-9100TE Processor,Q2'19,4,3.20 GHz,6 MB,Intel® UHD Graphics 630
134870,Intel® Core™ i3-9100 Processor,Q2'19,4,4.20 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
190886,Intel® Core™ i3-9100F Processor,Q2'19,4,4.20 GHz,6 MB Intel® Smart Cache,
134871,Intel® Core™ i3-9100T Processor,Q2'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
134886,Intel® Core™ i3-9300 Processor,Q2'19,4,4.30 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
134875,Intel® Core™ i3-9300T Processor,Q2'19,4,3.80 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
191793,Intel® Core™ i3-9320 Processor,Q2'19,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
186606,Intel® Core™ i3-9350K Processor,Q2'19,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
191126,Intel® Core™ i3-9350KF Processor,Q1'19,4,4.60 GHz,8 MB Intel® Smart Cache,
