Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Ordering Code,FH8067703417715
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Spec Code,SRD0X
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Stepping,B0
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",MDDS Content IDs,707772
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",PCN Content IDs,"795943,803679"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
