Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",Ordering Code,CL8068404111901
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",Spec Code,SRDEC
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",Stepping,U0
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",MDDS Content IDs,708410
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",PCN Content IDs,805737
"Intel® Core™ i3-8100B Processor (4M Cache, 3.60 GHz) FC-BGA14F, Tray",Recommended Customer Price,$133.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
