Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",Ordering Code,CM8071504821113
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",Spec Code,SRN47
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",Stepping,B0
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",MDDS Content IDs,"831558,844589"
"Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, Tray",Recommended Customer Price,$196.00
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",Ordering Code,BX8071514400F
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",Spec Code,SRN47
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",Shipping Media,BOX
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",Stepping,B0
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",MDDS Content IDs,849052
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",PCN Content IDs,853587
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A",Recommended Customer Price,$206.00
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",Ordering Code,BXC8071514400F
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",Spec Code,SRN47
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",Shipping Media,BOX
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",Stepping,B0
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",MDDS Content IDs,849052
"Boxed Intel® Core™ i5 processor 14400F (20M Cache, up to 4.70 GHz) FC-LGA16A, for China",PCN Content IDs,"848503,853587"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
