Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",Ordering Code,CL8064701830200
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",Spec Code,SR1W1
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",Stepping,C0
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",MDDS Content IDs,708796
"Intel® Core™ i5-4402EC Processor (4M Cache, up to 2.50 GHz) FC-BGA12F, Tray",PCN Content IDs,"802395,799686,803212,805104,804340,813824,809238,813819"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
