Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",Ordering Code,QQ80768067F5
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",Spec Code,SRVFQ
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",Shipping Media,TRAY
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",Stepping,A0
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",MDDS Content IDs,839178
"Intel® Core™ Ultra 5 processor 235U (12M Cache, up to 4.90 GHz) FCBGA18X, Tray",PCN Content IDs,853077
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
