Section,Key,Value
Retired and discontinued,,
"Intel® QuickAssist Accelerator PCIe card AXXQAAPCIE, Single",Ordering Code,AXXQAAPCIE
"Intel® QuickAssist Accelerator PCIe card AXXQAAPCIE, Single",MDDS Content IDs,708553
Trade Compliance Information,ECCN,HOLD
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8471801000
