Section,Key,Value
Retired and discontinued,,
Intel® GL82Q170 Platform Controller Hub,Ordering Code,GLQ170
Intel® GL82Q170 Platform Controller Hub,Spec Code,SR2C5
Intel® GL82Q170 Platform Controller Hub,Shipping Media,T&R
Intel® GL82Q170 Platform Controller Hub,Stepping,D1
Intel® GL82Q170 Platform Controller Hub,MDDS Content IDs,708174
Intel® GL82Q170 Platform Controller Hub,PCN Content IDs,"795943,809595,804715,806826,807359,809472,846571"
Intel® GL82Q170 Platform Controller Hub,Recommended Customer Price,$47.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310030
