Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",Ordering Code,FH8065301614905
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",Spec Code,SR2M8
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",Shipping Media,TRAY
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",Stepping,C0
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",MDDS Content IDs,706255
"Intel® Pentium® Processor A1020 (2M Cache, up to 2.66 GHz) FC-BGA13F, Tray",PCN Content IDs,"795943,799624"
Trade Compliance Information,ECCN,3A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310050
