Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i3-1315URE Processor (10M Cache, up to 4.50 GHz) FC-BGA16F, Tray",Ordering Code,FJ8071505225705
"Intel® Core™ i3-1315URE Processor (10M Cache, up to 4.50 GHz) FC-BGA16F, Tray",Spec Code,SRMRS
"Intel® Core™ i3-1315URE Processor (10M Cache, up to 4.50 GHz) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Core™ i3-1315URE Processor (10M Cache, up to 4.50 GHz) FC-BGA16F, Tray",Stepping,Q0
"Intel® Core™ i3-1315URE Processor (10M Cache, up to 4.50 GHz) FC-BGA16F, Tray",Recommended Customer Price,$338.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
