Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",Ordering Code,CL8070104398811
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",Spec Code,SRH8L
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",Stepping,R1
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",MDDS Content IDs,805586
"Intel® Xeon® W-10885M Processor (16M Cache, up to 5.30 GHz) FC-BGA14F, Tray",PCN Content IDs,805586
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
