Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
208018,Intel® Core™ i7-10870H Processor,Q3'20,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
201896,Intel® Core™ i7-10610U Processor,Q2'20,4,4.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
201888,Intel® Core™ i7-10810U Processor,Q2'20,6,4.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
199316,Intel® Core™ i7-10700 Processor,Q2'20,8,4.80 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630
203908,Intel® Core™ i7-10700E Processor,Q2'20,8,4.50 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630
199318,Intel® Core™ i7-10700F Processor,Q2'20,8,4.80 GHz,16 MB Intel® Smart Cache,
199335,Intel® Core™ i7-10700K Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630
199325,Intel® Core™ i7-10700KF Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,
199314,Intel® Core™ i7-10700T Processor,Q2'20,8,4.50 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630
203906,Intel® Core™ i7-10700TE Processor,Q2'20,8,4.40 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630
201837,Intel® Core™ i7-10750H Processor,Q2'20,6,5.00 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
201897,Intel® Core™ i7-10850H Processor,Q2'20,6,5.10 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
202329,Intel® Core™ i7-10875H Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196449,Intel® Core™ i7-10510U Processor,Q3'19,4,4.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196452,Intel® Core™ i7-10510Y Processor,Q3'19,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196448,Intel® Core™ i7-10710U Processor,Q3'19,6,4.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196597,Intel® Core™ i7-1065G7 Processor,Q3'19,4,3.90 GHz,8 MB Intel® Smart Cache,Intel® Iris® Plus Graphics
