Product ID,Product Name,Launch Date,Total Cores,ClockSpeedMax,Processor Base Frequency,Cache,TDP
81014,Intel® Celeron® Processor 2970M,Q2'14,2,,2.20 GHz,2 MB Intel® Smart Cache,37 W
76295,Intel® Celeron® Processor 2000E,Q1'14,2,,2.20 GHz,2 MB Intel® Smart Cache,37 W
76296,Intel® Celeron® Processor 2002E,Q1'14,2,,1.50 GHz,2 MB Intel® Smart Cache,25 W
78942,Intel® Celeron® Processor 2957U,Q4'13,2,,1.40 GHz,2 MB Intel® Smart Cache,15 W
78943,Intel® Celeron® Processor 2961Y,Q4'13,2,,1.10 GHz,2 MB Intel® Smart Cache,11.5 W
78944,Intel® Celeron® Processor 2981U,Q4'13,2,,1.60 GHz,2 MB Intel® Smart Cache,15 W
77403,Intel® Celeron® Processor 2950M,Q4'13,2,,2.00 GHz,2 MB Intel® Smart Cache,37 W
75608,Intel® Celeron® Processor 2955U,Q3'13,2,,1.40 GHz,2 MB Intel® Smart Cache,15 W
76620,Intel® Celeron® Processor 2980U,Q3'13,2,,1.60 GHz,2 MB Intel® Smart Cache,15 W
