Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",Ordering Code,CL8064701508603
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",Spec Code,SR18P
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",Stepping,C0
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",MDDS Content IDs,708796
"Intel® Core™ i5-4570R Processor (4M Cache, up to 3.20 GHz) FC-BGA12F, Tray",PCN Content IDs,"802395,799624,803212,804340,809999,805104,813819,809238,813824"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
