Section,Key,Value
Retired and discontinued,,
"Air Duct FIP2UAD, Single",Ordering Code,FIP2UAD
"Air Duct FIP2UAD, Single",MDDS Content IDs,706290
"Air Duct FIP2UAD, Single",PCN Content IDs,807305
Trade Compliance Information,ECCN,EAR99
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8473305100
