Section,Key,Value
Essentials,Product Collection,Chassis Control Panel Options
Essentials,Code Name,Products formerly Grizzly Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q1'19
Essentials,EOL Announce,"Thursday, February 7, 2019"
Essentials,Last Order,"Saturday, March 23, 2019"
Essentials,Last Receipt Attributes,"Wednesday, October 30, 2019"
Essentials,Included Items,"(1) LCP module wtih 2 USB ports, and bracket. Note: No front video connector"
Supplemental Information,Description,LCP Module (local control panel) enables system to display critical errors from SEL for instant diagnostic.  Also allows custom message for branding
