Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
239181,Intel® Core™ i9 processor 14901E,Q3'24,8,5.6 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
238778,Intel® Core™ i9 processor 14901TE,Q3'24,8,5.5 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
237504,Intel® Core™ i9 processor 14900KS,Q1'24,24,6.2 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
236793,Intel® Core™ i9 processor 14900,Q1'24,24,5.8 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
236853,Intel® Core™ i9 processor 14900F,Q1'24,24,5.8 GHz,36 MB Intel® Smart Cache,
235995,Intel® Core™ i9 processor 14900HX,Q1'24,24,5.8 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics for 14th Gen Intel® Processors
236791,Intel® Core™ i9 processor 14900T,Q1'24,24,5.5 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
236773,Intel® Core™ i9 processor 14900K,Q4'23,24,6 GHz,36 MB Intel® Smart Cache,Intel® UHD Graphics 770
236787,Intel® Core™ i9 processor 14900KF,Q4'23,24,6 GHz,36 MB Intel® Smart Cache,
