Section,Key,Value
Retired and discontinued,,
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V vPro® M.2",Ordering Code,7265.D2WG18V
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V vPro® M.2",MDDS Content IDs,708303
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V vPro® M.2",PCN Content IDs,"796294,797648,796481,798161,796930,799327,799643,801153,800564,803639,810425"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V No vPro® M.2, Low Power",Ordering Code,7265.D2WG18V.S
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V No vPro® M.2, Low Power",MDDS Content IDs,708303
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, 1.8V No vPro® M.2, Low Power",PCN Content IDs,"796294,798161,796481,803639,796930,808255,797648,799327,799643,800564,801153"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2, Low Power",Ordering Code,7265.D2WG.S
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2, Low Power",MDDS Content IDs,"707193,707673"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2, Low Power",PCN Content IDs,"796294,796155,796481,796713,796930,797648,799643,799327,800564,799776,803007,799791,803223,800822,806808,801153,807908,803106,810528,803639,811956,809655,809672,810425"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2",Ordering Code,7265.NGWGU.BR
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2",MDDS Content IDs,"707193,707673"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, vPro® M.2",PCN Content IDs,"796155,796294,796481,796713,798161,796930,799327,797648,799643,799776,799791,800564,801153,800822,803106,803007,803639,803223,806808,804838,809655,807908,809672,810425,811027,810528,811956"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, M.2, No vPro®",Ordering Code,7265.D2WG.NVB
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, M.2, No vPro®",MDDS Content IDs,"706278,707135,707193,707673"
"Intel® Dual Band Wireless-AC 7265, 2x2 AC + BT, M.2, No vPro®",PCN Content IDs,"796294,796155,796481,799327,796713,799643,796930,799791,797648,800822,799283,801153,799776,803106,800564,803639,800857,809655,803007,809672,803223,810531,804838,805631,806808,807908,809432,810528,811956"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147045
Trade Compliance Information,US HTS,8517620090
