Section,Key,Value
Retired and discontinued,,
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",Ordering Code,HE8067702739859
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",Spec Code,SRD23
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",Stepping,H0
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",MDDS Content IDs,706276
"Intel® Core™ m3-8100Y Processor (4M Cache, up to 3.40 GHz) FC-BGA14F, Tray",PCN Content IDs,"799822,795943,798204,803214"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310050
