Section,Key,Value
Retired and discontinued,,
"Intel® Server System MCB2208WFAF5R, Single",Ordering Code,MCB2208WFAF5R
"Intel® Server System MCB2208WFAF5R, Single",MDDS Content IDs,803625
"Intel® Server System MCB2208WFAF5R, Single",PCN Content IDs,"860377,803625"
Trade Compliance Information,ECCN,5A002U
Trade Compliance Information,CCATS,G157815L1
Trade Compliance Information,US HTS,8471500150
