Section,Key,Value
Retired and discontinued,,
"Trusted Platform Module 2.0 JNPTPMCH, Single",Ordering Code,JNPTPMCH
"Trusted Platform Module 2.0 JNPTPMCH, Single",MDDS Content IDs,797892
"Trusted Platform Module 2.0 JNPTPMCH, Single",PCN Content IDs,797892
Trade Compliance Information,ECCN,3A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8471801000
