Section,Key,Value
Retired and discontinued,,
Intel® BD82C602J Platform Controller Hub,Ordering Code,BD82C602J
Intel® BD82C602J Platform Controller Hub,Spec Code,SLJNG
Intel® BD82C602J Platform Controller Hub,Shipping Media,T&R
Intel® BD82C602J Platform Controller Hub,Stepping,C1
Intel® BD82C602J Platform Controller Hub,MDDS Content IDs,707359
Intel® BD82C602J Platform Controller Hub,PCN Content IDs,"795943,799269,799204,800586,801326,803212,803685,804340,805237,804460,805647,811799,809472,813824"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G071701
Trade Compliance Information,US HTS,8542310030
