Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
217379,Intel® Core™ i7-11850HE Processor,Q3'21,8,4.70 GHz,24 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
213802,Intel® Core™ i7-11600H Processor,Q3'21,6,4.60 GHz,18 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
217182,Intel® Core™ i7-11390H Processor,Q2'21,4,5.00 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
217187,Intel® Core™ i7-1195G7 Processor,Q2'21,4,5.00 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
217181,Intel® Core™ i7-1195G7 Processor,Q2'21,4,5.00 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
213803,Intel® Core™ i7-11800H Processor,Q2'21,8,4.60 GHz,24 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
213799,Intel® Core™ i7-11850H Processor,Q2'21,8,4.80 GHz,24 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
212279,Intel® Core™ i7-11700 Processor,Q1'21,8,4.90 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750
212280,Intel® Core™ i7-11700F Processor,Q1'21,8,4.90 GHz,16 MB Intel® Smart Cache,
212047,Intel® Core™ i7-11700K Processor,Q1'21,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750
212048,Intel® Core™ i7-11700KF Processor,Q1'21,8,5.00 GHz,16 MB Intel® Smart Cache,
212251,Intel® Core™ i7-11700T Processor,Q1'21,8,4.60 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750
196655,Intel® Core™ i7-11370H Processor,Q1'21,4,4.80 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
197384,Intel® Core™ i7-11375H Processor,Q1'21,4,5.00 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208663,Intel® Core™ i7-1180G7 Processor,Q1'21,4,4.60 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208076,Intel® Core™ i7-1185G7E Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208082,Intel® Core™ i7-1185GRE Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208661,Intel® Core™ i7-1160G7 Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208662,Intel® Core™ i7-1165G7 Processor,Q3'20,4,4.70 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208921,Intel® Core™ i7-1165G7 Processor,Q3'20,4,4.70 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208664,Intel® Core™ i7-1185G7 Processor,Q3'20,4,4.80 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
