Section,Key,Value
Ordering and Spec Information,,
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",Ordering Code,CD8067303593400
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",Spec Code,SR3KE
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",Shipping Media,TRAY
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",Stepping,H0
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",MDDS Content IDs,707448
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",PCN Content IDs,"798714,799685,813833,811239,812098"
"Intel® Xeon® Gold 6126F Processor (19.25M Cache, 2.60 GHz) FC-LGA14B, Tray",Recommended Customer Price,$1931.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
