Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",Ordering Code,CL8068404068806
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",Spec Code,SRFCK
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",Stepping,R0
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",MDDS Content IDs,709186
"Intel® Xeon® E-2276M Processor (12M Cache, 2.80 GHz) FC-BGA14F, Tray",PCN Content IDs,"809472,803637"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
