Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",Ordering Code,CM8070104282436
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",Spec Code,SRH72
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",Shipping Media,TRAY
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",Stepping,Q0
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",MDDS Content IDs,709176
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",PCN Content IDs,"797793,809472"
"Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, Tray",Recommended Customer Price,$411.00
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",Ordering Code,BX8070110700KA
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",Spec Code,SRH72
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",Shipping Media,BOX
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",Stepping,Q0
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",MDDS Content IDs,"706879,707205"
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A",PCN Content IDs,"798811,797793,800306,804577,809083"
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",Ordering Code,BXC8070110700KA
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",Spec Code,SRH72
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",Shipping Media,BOX
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",Stepping,Q0
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",MDDS Content IDs,"706879,708369"
"Boxed Intel® Core™ i7-10700K Processor (16M Cache, up to 5.10 GHz) FC-LGA14A, for China",PCN Content IDs,"800306,797793,804577,798811,809083"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
